0,0.690689989,0.933601646,0.769381469,0.792531764,0.850115385,0.677253794,0.777268862,0.399965027,0.627406424,0.386327848,0.644393703,0.132278609,0.088451843,0.073794079,0.117795091,0.186958232,0.09587271,0.204253337,0.11947918,0.168691837,0.223774688,0.116295549,0.129087789,0.183944,0.09720624,0.103275681,0.211872962,0.516317275,0.713064484,0.395815645,0.38134003,0.42439969,0.34770609,0.069186792,0.122143074,0.188103595,0.270919654,0.224923921,0.099936202,0.129671072,0.050543081,0.049931474,0.245781109,0.162340506,0.148773625,0.102212802,0.035823464,0.088453143,0.065978303,0.074752172,0.084585236,0.058913483,0.127058144,0.066679684,0.062381771,0.295513904,0.163403328,0.111466914,0.299796842,0.169283215,0.049602187,0.093254222,0.127336128,0.090260847,0.103763249,0.104935353,0.006827925,0.022351393,-0.017579386,0.008903822,0.262292395,0.365512043,0.09018603,-0.033732054,0.029902079,0.075225327,0.050829095,0.149873572,-0.001610031,-0.001157193,-0.019266358,0.073716237,0.038572932,0.101666687,0.090231538,0.026302554,-0.012695136,-0.034631428,0.025543057,0.048162509,0.062085927,0.015659752,0.059865584,0.013424325,0.19576088,0.249372274,0.167227687,0.187384179,0.092299932,1.19180856,0.607934903,0.798677338,0.674213086,0.719472956,0.803371805,0.772923773,0.458790257,0.688412752,0.484661874,0.49053619,0.613080657,0.072434121,0.177627434,0.11212251,0.052144613,0.132208412,0.143404954,0.187221087,0.111151114,0.209067799,0.13765011,0.070848385,0.132035509,0.155521139,0.098495426,0.090639539,0.10924566,0.102807496,0.091909382,0.539049062,0.290981962,0.606073448,0.445934557,0.308622973,0.386537909,0.077728976,0.121683454,0.357954163,0.181266689,0.244575733,0.182560754,0.156549954,0.080575076,0.138826673,0.105050326,0.196282245,0.175820686,0.283695968,0.174237257,0.112547276,0.100714646,0.11437852,0.051201578,0.109814475,0.078298927,0.083278336,0.082944747,0.036934751,0.035454446,0.069325897,0.087761382,0.103328338,0.468890115,0.172168513,0.111698636,0.182170718,0.181742617,0.184819878,0.128603474,0.065189764,0.166572538,-0.012661088,0.044108994,0.041866653,0.12674664,0.011208063,0.045394253,0.101830399,0.063757762,0.301045516,0.210650493,0.07720806,0.056852346,0.039854825,0.106648923,-0.008724137,-0.013050888,0.000963545,0.084448218,0.073636165,-0.022314451,0.064330647,0.136810374,0.277841119,0.378698,0.12799953,0.099464462,0.186458154,0.210000948
0.690689989,0,0.721149838,0.844065097,0.502618251,0.364172241,0.227824066,0.24216184,0.176198504,0.260758426,0.128759436,0.256074864,0.014434326,-0.002735897,-0.01732338,0.036814306,0.062276107,-0.016278138,0.09133015,0.046226315,0.069975916,0.12171636,0.019235054,0.037949275,0.092773507,0.019494107,0.02286414,0.106370627,0.40233782,0.511644526,0.243926634,0.26206602,0.271121688,0.2086405,-0.005777044,0.011045347,0.050340129,0.140036132,0.116627523,0.009793825,0.027720318,-0.026793987,-0.005394822,0.127295187,0.067867237,0.086800545,0.060068637,0.016476344,0.040107559,0.02427612,0.089013388,0.085975396,0.079352244,0.133280476,0.056620228,0.004241255,0.227532512,0.168808974,0.057463636,0.179949872,0.059763339,0.037770667,0.135808978,0.086642337,0.117260522,0.046673066,0.16690621,0.052792585,0.060171296,0.012805738,0.015996953,0.186659339,0.257483681,0.11732022,0.052397457,0.059757413,0.132451966,0.102444527,0.174813235,0.018267666,0.025906551,-0.004890941,0.084094346,0.101849162,0.101081062,0.087028461,0.061413755,0.040162673,0.009166981,0.060409669,0.037629618,0.063021346,0.009643326,0.07934289,0.028803865,0.196815457,0.176808497,0.09357315,0.141215756,0.117038794,0.571526012,0.47728186,0.794567063,1.170145149,0.41789522,0.418509695,0.246702907,0.185847994,0.315507606,0.167466222,0.166223637,0.234825968,-0.013098979,0.050728161,-0.008373647,-0.032743675,0.020853267,0.051382316,0.071937107,0.004055989,0.107050831,0.043595507,-0.009524129,0.063430586,0.069132874,0.020942513,0.010035108,0.033865112,0.020080275,0.011977586,0.441215189,0.244707532,0.395436042,0.292403114,0.208195567,0.236781397,0.007319662,0.030807291,0.225253979,0.057650742,0.127291497,0.073272856,0.11828899,0.009732382,0.047172589,0.01425899,0.08865971,0.036970438,0.138163134,0.093976344,0.071603121,0.088947181,0.078551122,0.040946844,0.075804454,0.034207754,0.068379039,0.097569828,0.029403345,0.079561983,0.070071656,0.116805325,0.108062559,0.344509971,0.203929793,0.087501194,0.098256878,0.146880444,0.237738528,0.061010514,0.112425087,0.20255447,0.067309796,0.088889564,0.073358114,0.181986497,0.056106287,0.071524243,0.099662255,0.090548137,0.214853345,0.236087801,0.107107976,0.102307562,0.08121459,0.176185259,-0.022226926,-0.061600439,0.058904582,0.109661161,0.067110663,0.027770329,0.104846459,0.181800664,0.215843035,0.185372476,0.081426433,0.058515743,0.1904268,0.152006432
0.933601646,0.721149838,0,0.774156767,0.537991872,0.641511058,0.498283129,0.687689425,0.387801098,0.708700612,0.356284656,0.705816444,0.04780721,-0.012819462,-0.018165486,0.021307305,0.079280242,-0.002773894,0.098378372,0.041779697,0.094075207,0.168621694,0.04466915,0.063297408,0.130224094,0.037362187,0.016435655,0.108925068,0.346870319,0.433199328,0.248268503,0.30080643,0.353296881,0.252737435,0.011665616,0.045848795,0.084264185,0.201164687,0.125324303,0.075645863,0.092409957,0.013810353,0.046555217,0.224672128,0.132361593,0.082218389,0.126517794,0.048863178,0.079101185,0.101295148,0.071763869,0.066485556,0.027513787,0.058564377,0.021132498,-0.013132893,0.22398016,0.156756403,0.084986164,0.199348854,0.110715258,0.076949596,0.098082364,0.093839229,0.07589792,0.104867809,0.108329735,0.061585083,0.037148238,0.02646999,0.054162832,0.332858433,0.360846894,0.172357519,0.008888837,0.026445706,0.115714366,0.136312451,0.184773966,-0.001855989,0.022280201,0.009479892,0.008732595,0.051037706,0.021534271,0.050822988,0.055581721,-0.006674859,-0.046108627,0.067196081,0.033969711,0.051414998,0.037497483,0.066485983,0.019292816,0.200875333,0.266931299,0.104589924,0.102907779,0.075334768,0.772480485,0.376238643,1.150829807,0.626124106,0.501528096,0.75652118,0.665111531,0.456731056,0.853959546,0.452158314,0.473979496,0.537511775,-0.036528887,0.061672337,0.006490861,-0.047778026,0.039425171,0.041148968,0.067999043,0.012778078,0.102417465,0.03201141,-0.007843441,0.110981732,0.094747819,0.056219298,0.047595121,0.034962904,0.036355106,-0.001361903,0.390932761,0.209021835,0.443251292,0.387565086,0.223486029,0.278874046,0.009063694,0.044991596,0.309214011,0.089487626,0.140816226,0.141660345,0.085030627,0.019846965,0.079945534,0.06355818,0.14250393,0.096889039,0.255744423,0.095468157,0.120691459,0.119626378,0.129786298,0.053024398,0.089247675,0.10521421,0.078481944,0.084609939,0.024051656,0.06309648,0.014201048,0.048273504,0.040634894,0.297270673,0.191482094,0.100479542,0.134129462,0.129020133,0.178636735,0.135959528,0.041892039,0.155899968,0.05279361,0.097007348,0.067133319,0.139951825,0.045503306,0.077775647,0.083247026,0.066844423,0.327643671,0.240876201,0.160210997,0.088465553,0.046815649,0.156668149,0.010200403,-0.00905409,0.007197781,0.058597573,0.01444994,-0.019596918,0.057395439,0.157300536,0.284687303,0.282827669,0.015775154,0.027884054,0.137076894,0.134591202
0.769381469,0.844065097,0.774156767,0,0.779247012,0.729541233,0.404513688,0.425100426,0.215931658,0.393451706,0.216257575,0.530769681,0.030080987,0.059358125,0.011478778,0.064483501,0.10710207,0.020093791,0.070999045,0.033918636,0.082586207,0.12583066,0.043927467,0.051320608,0.103512331,0.053083522,0.028224453,0.124990376,0.320197849,0.565330879,0.310771753,0.272522058,0.298172054,0.27371361,0.03695568,0.082593103,0.104587897,0.153314584,0.143055165,0.04341867,0.072760349,0.004587949,0.020100239,0.146942887,0.084436517,0.057136276,0.053507485,-0.02156108,0.046961168,-0.00562185,0.062292882,0.040815449,0.022916361,0.018083626,0.057523981,0.021273539,0.190953553,0.09659043,0.073833091,0.238734968,0.055203529,0.001238155,0.040839637,0.052200141,0.015813752,0.060488823,0.022858289,-0.013998276,-0.052655427,-0.045189912,-0.048326128,0.174249631,0.230317733,0.058495832,-0.066501072,-0.034020411,0.016676149,0.019779915,0.085987142,-0.019237185,-0.038494221,-0.068522559,0.046655892,-0.001491942,0.060554374,0.04392022,0.002989462,-0.06516549,-0.077939622,-0.041215706,-0.013408903,0.031369116,-0.022529459,0.03530812,-0.014824217,0.149675371,0.136503783,0.066001467,0.111992439,0.039380322,0.745548247,0.543249423,0.754154491,0.900259476,0.671897842,0.853719973,0.457047743,0.241384443,0.472439486,0.266210706,0.281080465,0.456989526,0.030887658,0.085785636,0.006705097,0.003741903,0.056107052,0.070981248,0.100628654,0.030275503,0.100048862,0.026422141,-0.032169009,0.072247853,0.068226316,0.028954144,0.040990377,0.032868154,0.04529469,0.002786512,0.41432003,0.220453905,0.492051435,0.330124099,0.262870471,0.312693257,0.039598363,0.098645456,0.235596791,0.082343465,0.175004803,0.119384075,0.093829534,0.05053202,0.079272674,0.06211568,0.111623004,0.059627683,0.175277613,0.077900687,0.083458216,0.056941275,0.081600995,0.049947071,0.078356011,0.002204508,0.045021209,0.060247984,-0.012607058,0.023236907,0.032875635,0.05582116,0.059603416,0.29404984,0.128241711,0.066435448,0.08034522,0.131479007,0.13797847,0.087776895,0.02453013,0.082335059,-0.030094187,0.043115969,-0.00645212,0.07316819,-0.000307566,0.006864553,0.027875925,0.01725159,0.228227043,0.154106461,0.06444495,0.010497957,-0.011087592,0.067252986,-0.065101571,-0.059450074,-0.037631338,0.053809279,0.049740623,-0.055878836,0.027052037,0.090421844,0.172295947,0.243926001,0.070799732,0.077415892,0.134649972,0.157305484
0.792531764,0.502618251,0.537991872,0.779247012,0,1.05895523,0.651357963,0.52073029,0.355304519,0.511403704,0.396279876,0.606725987,0.066904489,0.049962583,0.015786766,0.068132668,0.172873683,0.086704372,0.146723542,0.054507494,0.109311763,0.164138256,0.074500728,0.067988408,0.160382564,0.098249032,0.038598258,0.158775793,0.522771388,0.882874171,0.657572345,0.583064761,0.6116712,0.489323979,0.110969001,0.153199215,0.222127443,0.322736318,0.310932789,0.157013282,0.118306865,0.050822607,0.060724495,0.252667371,0.108508671,0.078038864,0.117120583,0.00307889,0.099707965,-0.025250926,0.064377669,0.028321757,0.015706132,0.066775085,0.056888358,0.028191498,0.423270835,0.195824055,0.173290516,0.433409387,0.219747334,0.055925078,0.066523195,0.1548347,0.039379783,0.109689825,0.033123877,-0.037275896,-0.074049013,-0.072597908,-0.057370716,0.26004993,0.471334248,0.006775064,-0.08471746,0.010925548,0.023811078,-0.019293927,0.159937765,-0.010915823,-0.046171629,-0.071479104,0.035012119,-0.020189376,0.078955888,0.040960358,-0.007934889,-0.077872085,-0.127048946,-0.089915745,-0.065892801,0.030389574,-0.010902538,-0.001419478,-0.047463172,0.383645061,0.266767426,0.23633666,0.170523991,0.126777181,0.855944215,0.749943914,0.519576659,0.604307813,1.164264137,0.786904805,0.567534326,0.406297722,0.529967488,0.453544442,0.459125807,0.648184143,0.045053157,0.100542612,0.063119112,-0.003289064,0.122524648,0.07212211,0.126276931,0.09397805,0.151349284,0.075027078,-0.01625445,0.055068687,0.097240937,0.022935306,0.073488945,0.045412973,0.061096431,0.016762056,0.657488571,0.436555966,0.936962743,0.598105518,0.462185558,0.549212866,0.106548625,0.182717202,0.441820431,0.163698991,0.307124197,0.219938587,0.182140648,0.055894167,0.098897862,0.087579769,0.164338865,0.126798956,0.270994742,0.123310578,0.133418448,0.069918318,0.079082785,0.049102428,0.120405306,-0.004795892,0.048128968,0.058239493,2.78669E-06,0.003717263,0.03699924,0.046842448,0.067611473,0.470498633,0.206069339,0.151622642,0.244297412,0.235391041,0.210269314,0.129944223,0.009857157,0.139614521,-0.100451765,0.02380164,-0.009288025,0.093987976,-0.027112577,-0.009854253,-0.004291005,0.021205872,0.336012729,0.280477028,0.009136545,0.03129078,0.031081885,0.08231553,-0.061504424,-0.050746897,-0.054948374,0.040027932,0.045166791,-0.11788354,0.028291662,0.252198825,0.325944982,0.434129613,0.092974039,0.097331433,0.219209663,0.232416001
0.850115385,0.364172241,0.641511058,0.729541233,1.05895523,0,0.672593308,0.754087739,0.408182271,0.696201994,0.550991381,0.988806628,0.137412887,0.132022327,0.107598654,0.153491702,0.239526549,0.137060254,0.203329127,0.107363019,0.125819615,0.189432583,0.118250793,0.124005971,0.165857076,0.149939481,0.097130183,0.237552005,0.376149987,0.687061472,0.461166607,0.572987746,0.621981653,0.546965221,0.149849699,0.232302556,0.286021145,0.338849029,0.316749915,0.170406867,0.124364858,0.086752607,0.07521362,0.288835776,0.144729008,0.122158173,0.107563485,-0.005460536,0.096839001,-0.014559421,0.043632693,0.019861759,-0.017541632,0.00477821,0.030995444,0.003601195,0.290720658,0.20200775,0.196343283,0.468924296,0.218913451,0.042038391,0.039428165,0.146401388,0.016084698,0.09690327,-0.001882334,-0.016979927,-0.097027618,-0.084344762,-0.045333893,0.31724377,0.433305883,0.023912304,-0.084714185,-0.031848298,0.002197554,-0.011865157,0.10819442,-0.001500271,-0.048532005,-0.071925045,-0.016563471,-0.049219893,0.049481305,0.023119552,-0.030798929,-0.099593903,-0.146523803,-0.091452434,-0.059615298,0.010883295,0.008258892,-0.004216346,-0.05268598,0.256023557,0.218054342,0.121982295,0.143255871,0.070768399,0.856787181,0.58294211,0.540352641,0.479411835,0.946966204,1.128578793,0.796515051,0.476303137,0.744956268,0.556675251,0.692699476,0.921361809,0.126708221,0.216593201,0.136407146,0.079483878,0.219943496,0.164299927,0.203831102,0.121751392,0.211617431,0.148369528,0.039962881,0.102220949,0.130122056,0.082842542,0.124592868,0.109012913,0.123183217,0.081215946,0.512284716,0.288174519,0.863044366,0.625265022,0.476105271,0.58716354,0.157657526,0.255522458,0.429774085,0.222743485,0.350278512,0.243720216,0.184586001,0.045678584,0.127761818,0.140910549,0.189153181,0.202781828,0.32916406,0.156035904,0.117697042,0.071222457,0.093147317,0.050283275,0.121587239,0.017832974,0.05814072,0.050872693,0.00351186,-0.014829909,0.008369749,-0.014674514,0.010579668,0.345808015,0.194051975,0.179254534,0.21911839,0.21683795,0.139748958,0.132268891,-0.021754988,0.083993094,-0.084681533,0.024910791,-0.016100286,0.0537302,-0.033717939,-0.001470882,-0.028528206,-0.022712193,0.362003121,0.209977472,0.023366394,0.006408034,-0.012590997,0.051515936,-0.060107335,-0.032903971,-0.100075947,0.03741598,0.019314105,-0.142337704,-0.008483699,0.146755856,0.257078121,0.342397329,0.093234609,0.085995877,0.143116509,0.205257753
0.677253794,0.227824066,0.498283129,0.404513688,0.651357963,0.672593308,0,0.856440639,0.611410466,0.789789059,0.573884241,0.658706749,0.107826884,0.063239886,0.064322513,0.082987553,0.163249436,0.092198763,0.145753165,0.089934307,0.176256248,0.223097721,0.139952887,0.147675053,0.195005034,0.10646619,0.088731991,0.182607137,0.375102994,0.4590818,0.361724699,0.301793783,0.386702336,0.279394856,0.051946056,0.083426643,0.153151488,0.219187521,0.195570982,0.100242882,0.191837805,0.069776517,0.046315513,0.271546318,0.162490921,0.113557031,0.08424752,0.042346271,0.120600813,0.052068698,0.08282876,0.0619184,0.072446052,0.106924486,0.104700576,0.125979372,0.259842623,0.074391755,0.057678437,0.216209096,0.178117104,0.014026248,0.02387965,0.059018449,0.015708184,0.096418738,0.027689988,-0.053347938,-0.06375029,-0.07313825,-0.050320996,0.283242983,0.364987103,0.046744763,-0.099521551,-0.011135194,0.041022773,0.006866099,0.131306507,0.016218489,-0.026463993,-0.029147497,0.081459562,-0.00097871,0.082859823,0.044877559,0.015434672,-0.077662794,-0.100297248,-0.036608285,-0.002656696,0.078527987,0.013772692,0.016037506,-0.019683196,0.217620027,0.35477444,0.397898507,0.158024947,0.07668466,0.738201784,0.378543597,0.397092736,0.273306209,0.615440734,0.591946651,0.844062793,0.662794455,0.706718267,0.693016817,0.63875572,0.620611482,0.028822784,0.131192484,0.091854566,0.030395978,0.078331641,0.103650874,0.132313766,0.077571664,0.138271503,0.07976893,0.04036466,0.146188574,0.119125364,0.093175205,0.116625354,0.10418958,0.109879555,0.064486609,0.353410202,0.259480994,0.504916427,0.406050907,0.222164232,0.288856503,0.033769698,0.063837165,0.358218118,0.122434046,0.189628756,0.172514664,0.112764586,0.12315046,0.149188484,0.130257689,0.173135198,0.174754677,0.319871058,0.147372215,0.087111485,0.026355461,0.088484463,0.070591914,0.145879087,0.074654512,0.056427751,0.086180927,0.047547488,0.023928137,0.117463079,0.08326122,0.151746798,0.415859814,0.083549399,0.047698634,0.165505858,0.116242636,0.108726508,0.124187794,0.01560762,0.098651858,-0.088153261,-0.022246087,-0.024301805,0.023531197,-0.026396755,-0.020811025,0.039964618,0.012585536,0.36725473,0.21295867,0.030110821,0.01915502,0.002491618,0.080497002,-0.001921517,0.022590782,-0.051455202,0.065759207,0.058589552,-0.09910168,0.029925545,0.141569278,0.382398017,0.624888304,0.096801589,0.074418257,0.173011868,0.223127983
0.777268862,0.24216184,0.687689425,0.425100426,0.52073029,0.754087739,0.856440639,0,0.645411867,1.128806298,0.672838542,0.91948793,0.199869073,0.17046292,0.171946131,0.194217331,0.26599959,0.174106586,0.25498278,0.187849304,0.164514596,0.241727987,0.171416856,0.179527674,0.188781636,0.166547852,0.164318607,0.245639463,0.285288597,0.411301295,0.293229636,0.276200998,0.36488954,0.313742536,0.127641968,0.167055636,0.252521758,0.302364237,0.228205713,0.15939968,0.16562583,0.069546286,0.087061455,0.31461083,0.20925443,0.179881749,0.104633555,0.082938939,0.116353301,0.110663041,0.068986105,0.072882119,0.01752891,0.044335376,0.041060404,0.038261472,0.199632903,0.081642216,0.10833733,0.25876123,0.209392548,0.050946887,0.027414976,0.08017353,0.013997876,0.099298105,0.02353164,-0.030568295,-0.041926396,-0.06908136,0.012311165,0.325139781,0.381634373,0.10228759,-0.068161296,-0.008483095,0.059807594,0.051809083,0.119970458,0.017695247,0.008040646,0.003785181,0.019351459,-0.018870043,0.046878649,0.057897004,0.021116805,-0.058221314,-0.075992579,-0.005901161,0.050750266,0.064815535,0.033576554,0.013005972,-0.023729102,0.13226254,0.309969463,0.151600912,0.147561164,0.042793998,0.74362321,0.362758113,0.513123092,0.265660249,0.507352882,0.728980263,1.255751116,0.707690524,1.058631648,0.764409993,0.823829354,0.778641155,0.151997938,0.270580936,0.185012022,0.167944932,0.223620418,0.247486559,0.250756805,0.17906755,0.244179571,0.182578331,0.166721328,0.156268523,0.157859632,0.152654586,0.176672551,0.167743669,0.179077526,0.154075611,0.328078511,0.18118388,0.401254867,0.399393301,0.264562256,0.324600482,0.121608561,0.172034372,0.375565462,0.237622411,0.247430894,0.222595802,0.139403647,0.086570648,0.145397845,0.150647754,0.235446602,0.243585652,0.362055112,0.182143844,0.108222143,0.07509841,0.131212122,0.058383721,0.112653147,0.10578117,0.065257007,0.061894601,0.05378126,0.033048259,0.046534566,0.022432758,0.08193277,0.280732818,0.085095921,0.126747981,0.175749516,0.118411132,0.070402482,0.146730399,-0.002682321,0.076585015,-0.059356673,0.010362585,-0.002381838,0.035705231,-0.020885208,0.015450954,0.058207548,0.020741293,0.357307441,0.178045774,0.077230794,0.002205999,-0.004441708,0.086166188,0.007057144,0.035971752,-0.05486688,0.05505064,0.030856394,-0.075992115,-0.004024215,0.080695903,0.307827251,0.375251998,0.073705799,0.07688686,0.123313967,0.189506354
0.399965027,0.176198504,0.387801098,0.215931658,0.355304519,0.408182271,0.611410466,0.645411867,0,0.770871658,0.563677533,0.526891479,0.11394694,0.071264148,0.082638136,0.114817995,0.162782435,0.072484582,0.174399279,0.129158164,0.159719431,0.21790814,0.168654867,0.140958259,0.135765476,0.09660747,0.099377173,0.113065865,0.22805165,0.259084811,0.284785458,0.199902106,0.271315862,0.150122855,0.015779268,0.053284327,0.116840621,0.19218383,0.120319248,0.055006697,0.149861205,0.038215775,-0.005475002,0.260959059,0.11472228,0.092706012,0.035835551,0.068074989,0.076312915,0.087622298,0.067759825,0.138252078,0.072027422,0.063711692,0.099321154,0.105683228,0.186860538,0.067247967,0.037561703,0.113597657,0.140354825,0.014769578,0.039957778,-0.002507855,0.009695591,0.10696405,0.074810964,-0.017123848,-0.005309982,-0.060313107,0.017321693,0.326343365,0.348678054,0.135746329,0.057176924,0.063114192,0.191163852,0.135514101,0.221999273,0.127603258,0.069640264,0.0674524,0.08292403,0.044041551,0.115570468,0.073953908,0.049997023,-0.00111362,-0.045474898,0.022573135,0.02018487,0.103798445,0.005535019,0.007917694,-0.044966717,0.259205496,0.5172565,0.34299898,0.151199959,0.134912551,0.417193858,0.214838819,0.314402941,0.169909502,0.34027639,0.380800947,0.611501268,0.756431477,0.618069782,0.699974279,0.583223445,0.456489518,0.048340735,0.117751161,0.094368443,0.06849079,0.092868482,0.145015067,0.14689345,0.082910874,0.149981688,0.121752416,0.08574724,0.161835625,0.124234318,0.145470513,0.160256616,0.101253377,0.111685235,0.093713168,0.210328515,0.219240146,0.28462014,0.278170506,0.118638342,0.174769164,0.009285904,0.028891334,0.282489842,0.131092514,0.096288239,0.069888668,0.044547057,0.101906545,0.150867962,0.087290058,0.118400529,0.158191511,0.268057937,0.080864813,-0.001530396,0.006131334,0.065697757,0.080276035,0.063489137,0.102122815,0.071813877,0.110218101,0.131837741,0.064409151,0.084206815,0.058249787,0.144151089,0.232754523,0.075416972,5.48087E-05,0.093877026,0.007166281,0.045545102,0.138578277,0.072925208,0.097233252,0.001197593,-0.030702801,-0.010720914,0.044050788,-0.016122658,0.010853253,0.03009046,0.053077191,0.339281667,0.242010914,0.09282104,0.050660469,0.08538484,0.206882152,0.059782949,0.030218093,-0.006565208,0.106925166,0.065042342,-0.044932133,0.002744443,0.217584012,0.471826125,0.445133238,0.079106713,0.086762912,0.144284773,0.147942654
0.627406424,0.260758426,0.708700612,0.393451706,0.511403704,0.696201994,0.789789059,1.128806298,0.770871658,0,0.909777405,1.050293006,0.173962649,0.08585965,0.105431161,0.139669147,0.217499588,0.125894989,0.208250047,0.160383027,0.209003725,0.309986298,0.222309925,0.181097365,0.224376141,0.166791823,0.144196857,0.205511774,0.269621701,0.338221733,0.325790107,0.282254279,0.360337316,0.261201642,0.055167426,0.083911069,0.189411869,0.255317689,0.187260335,0.135198105,0.200300977,0.089304245,0.062856275,0.356451923,0.230922417,0.166485571,0.114205231,0.091175758,0.134191339,0.14285613,0.104662718,0.107226384,0.034435348,0.038750454,0.092437663,0.089244606,0.213488843,0.097737038,0.072766186,0.199308492,0.19812855,0.038702115,0.037625117,0.044753212,0.021126227,0.161054376,0.038838939,-0.003618502,-0.042204075,-0.063271102,0.032480598,0.445867104,0.446726363,0.173610065,0.004185889,0.021413713,0.1623662,0.144185078,0.229111394,0.0931355,0.048484149,0.061083815,0.059832512,0.010454622,0.073760028,0.082870659,0.068382602,-0.036564142,-0.081518135,0.022880122,0.046139972,0.096545427,0.039133597,0.018871615,-0.035230543,0.248320446,0.496960905,0.221170149,0.175425032,0.114390363,0.632656446,0.301275866,0.546207966,0.260776343,0.476031155,0.679785668,1.050806699,0.891158812,1.395105754,1.03473662,1.041894266,0.77969201,0.044757103,0.202786798,0.144709863,0.081854541,0.141209785,0.160594177,0.171755294,0.113134806,0.194659582,0.127657714,0.1227134,0.230108615,0.181400038,0.18295751,0.208387114,0.165404022,0.159144141,0.118875657,0.285951227,0.252467725,0.410057628,0.389597905,0.197810031,0.267763098,0.052389593,0.079092864,0.386279437,0.181334677,0.191378472,0.198610781,0.110114631,0.102675182,0.210293511,0.154057082,0.242787341,0.244018805,0.383251603,0.16533235,0.097890499,0.056003225,0.146611332,0.096963875,0.133130746,0.160930207,0.083293463,0.099969816,0.117387095,0.074416175,0.052198078,0.022996837,0.095941829,0.260921494,0.121091575,0.068489426,0.158634567,0.072426595,0.090197921,0.184487082,0.055230998,0.097892945,-0.011167943,0.016299211,0.009961651,0.06174293,0.001154025,0.042473825,0.071876641,0.054953749,0.468439364,0.282680995,0.152455351,0.075449123,0.047389575,0.193452613,0.070017826,0.066544094,-0.016579236,0.104530121,0.056838893,-0.067853645,0.00098033,0.185895864,0.464405066,0.409473867,0.087344266,0.123482319,0.181996865,0.217341018
