ROI,FDG_mean_raw,FDG_mean_norm,amyloid_mean_raw,amyloid_mean_norm,epi_hazard_FDG_pos,epi_hazard_FDG_neg,epi_hazard_amyloid_pos,epi_hazard_amyloid_neg
35,1.5384475308641974,0.5708700225801802,55.55281642572155,0.6057987421412494,0.9729454476800287,0.9118215292877362,0.9515646541803008,0.8406308021347381
36,1.522554938271605,0.5546380157181762,81.4634740304114,0.8563386686877117,0.9832369523263248,0.8756376797093726,0.8231934396312807,2.22544996298054
37,1.4307524691358025,0.4608749433761703,33.79976281473902,0.39546025760697956,1.046059801390755,0.7193358182515804,1.0949459376433388,0.547441087241275
38,1.3830842592592592,0.41218869503075245,25.526854982747743,0.3154663897486205,1.0818532024318486,0.656070637434923,1.161331034785226,0.4844850668443605
39,1.707176851851852,0.7432028550073749,70.02485765059389,0.745734370204993,0.8766049817540316,1.5084313772624962,0.8752048507518945,1.3090173478668667
40,1.4755003086419753,0.5065784517051141,42.76109753797602,0.4821107848754068,1.0139951431409906,0.7934054803025378,1.030713408546834,0.6340049016269562
41,1.1176484567901233,0.1410840441062196,27.050417669204137,0.3301982923262156,1.3363179713357622,0.46027949586633293,1.1471684177528865,0.49005147134910304
42,1.4164685185185184,0.4462859338684106,73.80722946336286,0.7823075506545323,1.0557644634202463,0.7208179555848105,0.8568654487013543,1.466498037607104
43,1.5968351851851852,0.6305046479613371,42.5118337109003,0.47970055886420215,0.9368500483336502,1.0729941169739945,1.0323669557472894,0.618951465275513
44,1.490681172839506,0.5220835299602709,85.61161917653922,0.8964486495330769,1.0035249899266436,0.8076713756375065,0.8054213739536664,2.9801044075454666
45,1.488566975308642,0.5199241800223247,73.47376014737104,0.7790831099935215,1.0048772617700321,0.8137806059579263,0.858545244088529,1.4792500454075599
46,1.5292009259259258,0.5614259401289492,23.066301543006336,0.2916743699758426,0.9783780363507919,0.8936812154923873,1.1827203401011763,0.4606351732217905
47,1.431253086419753,0.46138625222279056,39.69797864575484,0.45249233234638764,1.0450866014933828,0.7244154621863429,1.051549543159569,0.592385183255709
48,1.6510361111111111,0.6858631299982252,74.34088458030337,0.7874676633710547,0.906234606438753,1.2424537388710397,0.8546462561174747,1.4837929168026904
49,1.490687037037037,0.5220895193980551,87.2779824600348,0.9125613449735485,1.0030155766940347,0.8275476070976755,0.798407565799324,2.7211885646029415
50,1.3623080246913581,0.3909687474288763,77.7882789110227,0.8208018201328182,1.0979923817914046,0.6424880603636052,0.8388180692238271,1.70120334448785
51,1.4209904320987654,0.45090442086707505,49.67180238842454,0.5489329980369232,1.0504826549731514,0.7338976139392279,0.984746603188167,0.7525343026334498
52,1.418455864197531,0.44831572281008025,48.800665707610506,0.5405096487204794,1.0535247144354114,0.7226796096299223,0.9908904806246466,0.7324172356278602
53,1.0532558641975307,0.07531623443416027,-6.009674763785548,0.010527782370448217,1.3963717843268972,0.4806393807988186,1.4878888104477153,0.3906003145392873
54,1.2759873456790123,0.3028045384807191,34.623851215308996,0.4034286793466587,1.1676713942908434,0.5904781798286456,1.0852921420308348,0.605215876422802
55,0.9832919753086419,0.003858143633653076,-5.020421194250518,0.020093248458899458,1.5070961846181317,0.4177730013950955,1.486929893758082,0.3658485706568236
56,1.0137024691358025,0.034918107047645384,20.160971614253206,0.2635816384810119,1.3723686744067947,0.5832439304787161,1.1689490403476277,0.6780194316970263
